#Automatically generated ratings for Wikipedia, combined with some manually generated ratings.
#The recommendations, format is: user id, item id, preference value
940,2561792,0.123019814
61,2561792,-4.9673595
366,2561792,-2.3940592
231,2561792,-4.8103447
950,2561792,4.5215983
824,2561792,4.021977
112,2561792,-1.6028374
113,2561792,-4.2641373
811,2561792,3.5645852
32,2561792,4.8463492
7,2561792,-1.8772131
353,2561792,-0.35811812
306,2561792,-0.56307256
461,2561792,-4.8597507
593,2561792,1.7492177
888,2561792,2.5069866
230,2561792,-1.6875356
315,2561792,4.2414026
515,2561792,-0.944103
220,2561792,1.7692647
588,2561792,4.6298423
531,2561792,0.018384457
279,2561792,3.566555
167,81121,-1.5622666
881,81121,4.3713107
979,81121,2.732211
883,81121,0.22245288
583,81121,-1.6018414
692,81121,-2.5335078
384,81121,-1.0025821
722,81121,2.3881843
768,81121,-1.0797944
316,81121,0.05827397
414,81121,3.8059368
618,81121,-3.0364413
489,81121,-2.8495178
140,81121,-4.5573416
277,81121,-2.9044745
702,81121,-1.324479
574,81121,-3.773441
616,81121,-2.1445224
105,81121,-1.8992903
797,81121,0.84997535
632,81121,3.7020855
879,81121,4.191028
497,81121,-2.5537775
64,81121,3.2400277
878,81121,-4.865538
598,81121,-2.0664392
756,81121,3.4450874
4,81121,1.5040169
403,81121,-3.7055917
606,81121,-2.0667233
914,81121,-3.751758
961,81121,-2.0534787
77,81121,-3.5664449
219,81121,-3.2933583
58,81121,-2.6476636
551,81121,-2.6883597
78,81121,3.4197066
816,81121,4.0920553
674,81121,-4.703046
373,81121,-0.21843344
852,81121,1.6686481
911,81121,0.9752807
873,81121,-1.1417729
448,81121,-0.94334126
671,81121,0.38506955
177,81121,0.23294002
787,81121,4.08881
706,81121,2.6731935
201,81121,3.679891
331,81121,-0.36695272
57,81121,4.8296943
627,81121,1.7521641
672,81121,0.045381784
559,81121,3.0212374
521,81121,1.1946106
276,81121,4.723701
902,81121,1.762999
477,81121,0.096820295
229,81121,3.2494605
97,81121,1.439384
712,81121,-1.7899885
226,81121,0.7003349
394,81121,3.3832035
607,81121,-1.51932
118,81121,-0.6075886
464,81121,-1.2482351
483,81121,3.553132
21,81121,0.55154204
652,81121,3.022595
81,81121,-1.7724059
952,81121,1.7228037
528,81121,2.7935731
50,81121,-1.0308194
37,81121,3.5281997
585,81121,-3.4384682
39,81121,-2.3456159
49,81121,-0.97578853
312,81121,4.016968
431,134189857,-4.5836034
873,134189857,-0.48650712
112,134189857,3.7272534
758,134189857,-2.144439
448,134189857,2.1927714
195,134189857,2.697689
252,134189857,4.3709035
960,134189857,1.8719155
809,134189857,2.9804049
466,134189857,-3.5687366
869,134189857,4.8239217
137,134189857,3.4568324
412,134189857,4.7809367
669,134189857,1.7075926
827,134189857,-3.9345596
334,134189857,2.6044817
80,134189857,1.428209
611,134189857,0.6080964
567,134189857,0.007225573
213,134189857,-0.8359185
627,134189857,2.9733374
456,134189857,-0.16217709
174,134189857,-0.4315433
117,134189857,-2.0320609
687,134189857,-3.7766414
645,134189857,-2.8787427
594,134189857,-1.5520225
455,134189857,1.1732426
983,134189857,-2.9644923
745,134189857,-1.5503252
474,134189857,2.7012074
406,134189857,-0.5453685
222,134189857,2.2788439
470,134189857,-4.260001
976,134189857,-1.7874306
57,134189857,2.6312783
277,134189857,-1.4834088
409,134189857,3.9341638
286,134189857,2.976433
784,134189857,-2.0974789
761,134189857,-0.74255496
591,134189857,0.62618226
749,134189857,-3.217909
150,134189857,4.187849
495,134189857,-4.070484
610,134189857,-3.1011863
463,134189857,-4.449161
435,134189857,-4.272466
965,134189857,-2.4194896
165,134189857,1.306714
42,134189857,-1.7360169
629,134189857,-3.7059078
617,134189857,-2.8942642
287,134189857,-4.915824
243,134189857,3.785437
803,134189857,1.8192062
539,134189857,-1.1484883
186,134189857,1.2608502
122,134189857,-1.756053
203,134189857,1.2063775
291,134189857,3.241208
718,134002146,-0.09851366
71,134002146,-4.6065326
100,134002146,3.2973433
266,134002146,2.0414844
503,134002146,-2.3812115
316,134002146,0.7261479
256,134002146,-1.8973472
493,134002146,-1.0930783
395,134002146,2.8757515
367,134002146,1.5813484
258,134002146,1.1545668
356,134002146,-2.7298856
677,134002146,-2.0660434
45,134002146,-1.08859
553,134002146,3.8350246
818,134002146,2.8437173
336,134002146,0.5215198
920,134002146,-2.486411
582,134002146,2.113209
448,134002146,0.07841617
213,134002146,3.0940347
551,134002146,4.641582
65,134002146,-3.353372
805,134002146,0.36195517
751,134002146,1.5310818
411,134002146,-4.656994
756,134002146,-0.8463186
895,134002146,-2.9130678
109,134002146,-1.8745997
414,134002146,-3.8634062
526,134002146,3.7914095
963,134002146,1.9341776
377,134002146,4.4957294
852,134002146,1.2063661
389,134002146,1.4222691
666,134002146,1.455883
716,134002146,-3.5185733
345,134002146,-2.960436
66,134002146,1.7074647
308,134002146,2.4852948
514,134002146,3.6956196
734,134002146,2.9639616
9,134002146,-0.61675936
926,134002146,-0.29064894
604,134002146,-0.7962349
726,134002146,3.2519867
219,134002146,3.5538278
900,134002146,-4.7468014
596,134002146,1.0866406
631,134002146,-0.1399684
253,134002146,-2.4138823
4,134002146,4.6987696
146,134002146,-3.1410143
946,134002146,-4.7783875
353,134002146,-3.4476125
463,134002146,3.161085
191,134002146,-0.70165783
871,134002146,0.7443738
531,134002146,4.1665945
313,134002146,-3.4451723
147,134002146,-2.014039
758,134002146,-3.4655926
793,134002146,-4.6050234
661,3135415,4.1538095
636,3135415,3.4995785
350,3135415,2.7293181
452,3135415,2.3219001
977,3135415,-1.3120657
877,3135415,-4.329174
722,3135415,-4.2765617
472,3135415,-1.1051402
342,3135415,2.214124
526,3135415,0.3328842
372,3135415,2.4498458
547,3135415,-0.32292992
421,3135415,2.1160755
948,3135415,3.4296525
938,3135415,3.4439876
249,3135415,1.6837251
601,3135415,2.2689652
985,3135415,-1.9123954
119,3135415,1.1032829
576,3135415,2.1642568
633,3135415,-3.0601358
851,3135415,0.9293094
112,3135415,4.1676884
759,3135415,-1.5713501
932,3135415,-2.7618074
7,3135415,-3.9523292
299,3135415,-4.8819337
879,3135415,-0.02854824
873,3135415,0.256795
233,3135415,-0.9903753
929,3135415,0.45389116
949,3135415,1.2828183
413,3135415,-0.80724657
852,3135415,3.889318
476,3135415,-2.609539
385,3135415,-3.1756325
595,3135415,2.1755555
289,3135415,3.1440892
535,3135415,0.7967526
704,3135415,-2.4522681
152,3135415,-0.21768719
102,3135415,-3.9429874
828,3135415,-4.2953663
326,3135415,-4.309906
266,3135415,-3.4529324
21,3135415,-2.5537615
737,3135415,2.5623302
144,3135415,1.5224435
788,3135415,-0.30983806
502,3135415,0.95115274
51,3135415,-4.9034843
843,3135415,0.48828155
875,3135415,-2.4793696
802,3135415,-4.7537956
234,3135415,2.6789093
117,3135415,0.8888903
565,3135415,4.3207545
507,3135415,4.8548293
837,3135415,2.3780587
791,3135415,-1.5711957
185,3135415,-2.2609668
244,3135415,-1.4263034
61,3135415,-4.5965123
583,3135415,-3.0823395
221,3135415,3.8090792
154,3135415,-1.6121745
946,3135415,-1.1445806
193,3135415,3.0735412
686,3135415,-0.15351802
980,3135415,-1.2114441
248,3135415,2.9620533
273,3135415,-4.304956
531,3135415,4.2368455
140,3135415,0.6520957
371,3135415,-3.0169744
970,3135415,2.2421863
913,3135415,-4.0118704
744,3135415,-0.4497087
981,127310781,-3.8580031
115,127310781,0.14270484
5,127310781,-3.4033368
502,127310781,4.406943
415,127310781,0.7702747
696,127310781,-4.4884057
813,127310781,-3.464363
439,127310781,-2.3894553
138,127310781,0.033088326
351,127310781,3.2951112
90,462750,4.204519
543,462750,-4.1191177
741,462750,-4.1580563
269,462750,1.2784221
932,462750,1.3411174
982,462750,-4.8301435
438,462750,-0.40853262
948,462750,-4.0947423
632,462750,1.8710059
700,462750,2.8529046
400,462750,0.87354153
813,462750,3.2551801
984,462750,1.1869118
126,462750,-0.25420815
111,462750,-2.6650748
719,462750,-2.387488
91,462750,0.6435305
777,462750,-1.5465659
492,462750,2.0098212
526,462750,1.2529784
239,462750,-2.0206451
630,462750,2.0529523
56,462750,3.8924713
844,462750,-4.5836005
376,462750,-1.8512583
476,462750,2.263733
236,462750,2.748482
77,462750,2.4236987
659,462750,-2.9843564
149,462750,-4.0742874
446,462750,3.2610009
838,462750,4.475025
6,462750,0.5047664
525,462750,-0.38551837
950,462750,2.8671803
366,462750,0.26450038
176,462750,0.53668827
362,462750,4.9670115
451,462750,-2.9454887
364,462750,-4.3827434
279,462750,-1.5256205
902,462750,-0.021954179
460,462750,2.7490058
688,462750,4.4925823
173,462750,0.9476131
807,462750,-4.148749
941,462750,0.61555326
153,462750,-2.1174753
190,462750,-4.51649
86,462750,-3.508193
670,462750,1.4537635
455,462750,1.39886
728,462750,0.4397571
465,4471829,-3.6707144
868,4471829,-4.813573
3,4471829,-2.8616729
119,4471829,-4.3425694
563,4471829,-4.2340164
113,4471829,-2.5370338
15,4471829,-0.39604902
153,4471829,4.2324824
104,4471829,2.0100853
684,4471829,-1.772541
180,4471829,-4.2081876
469,4471829,-2.1388402
364,4471829,-3.2045662
329,4471829,0.9152129
149,4471829,-4.941053
559,4471829,3.6270664
557,4471829,-4.66144
751,4471829,3.0735085
527,4471829,0.6627339
114,4471829,2.4954772
47,4471829,-1.4430296
223,4471829,-0.56771636
702,4471829,-3.913945
720,4471829,-4.6828413
412,4471829,-2.2718952
885,4471829,0.24735987
68,4471829,1.5026476
407,4471829,4.2098064
736,4471829,-1.5932423
463,4471829,1.7701604
456,4471829,4.814944
226,4471829,-2.061423
526,4471829,0.3166747
509,4471829,-1.1516294
78,4471829,1.1303717
738,4471829,1.2296468
679,4471829,2.521045
103,4471829,-1.3768616
331,4471829,-0.050519407
400,4471829,-0.108633935
214,4471829,3.6935358
877,4471829,-0.55108577
203,4471829,-3.463143
376,4471829,0.62745035
825,4471829,-3.804897
11,4471829,1.4154661
934,4471829,-2.8768344
903,4471829,-1.0805368
273,4471829,4.350127
846,4471829,-2.6814387
670,4471829,4.583308
500,4471829,-0.27791828
206,4471829,-2.032196
908,4471829,-1.2836149
536,4471829,1.2041984
637,4471829,4.3620834
7,4475651,0.3252861
197,88750,-3.0370293
448,88750,4.74366
673,88750,-3.784144
361,88750,-0.6234905
262,88750,4.751503
808,88750,3.4830236
131,88750,4.5202355
557,88750,-2.3647723
630,88750,-3.05309
870,88750,-0.4467693
225,88750,2.9616423
569,88750,-1.539823
124,88750,-3.4072387
688,88750,2.7040439
428,88750,-2.8887203
861,88750,4.5442495
101,88750,1.3599286
224,88750,0.5680394
637,88750,1.6930366
110,88750,3.5234048
6,88750,-0.23575842
108,88750,4.097683
35,88750,-2.4457297
155,88750,0.54172546
334,88750,4.4861326
614,88750,-2.7652571
985,88750,4.0911527
548,88750,-1.5908229
386,88750,-3.9914443
184,88750,0.06333053
887,88750,4.2082777
737,88750,4.660849
822,88750,-2.2311232
321,88750,2.0120559
900,88750,-0.86419284
625,88750,-4.418772
168,88750,-4.2015133
756,88750,-4.864415
503,88750,-1.547899
416,88750,4.6892524
855,88750,-4.128505
209,88750,-0.6879169
69,88750,4.309417
889,88750,-2.0941901
839,88750,3.170885
681,88750,-4.3382425
0,88750,1.7990786
683,88750,1.365634
366,88750,-4.146396
291,88750,-2.773808
341,88750,1.9840801
772,88750,1.5567074
780,88750,-2.5257583
801,88750,3.9569638
651,88750,-0.6422624
589,88750,1.6707907
581,88750,4.2902527
969,88750,0.71908087
386,1399437,1.4159718
595,1399437,3.597863
417,1399437,-1.6132138
437,1399437,1.2778276
844,1399437,-3.5272465
567,1399437,4.3785734
342,1399437,2.2613664
882,1399437,3.5798116
674,1399437,1.9078574
551,1399437,-1.4427155
742,1399437,-1.2192315
308,1399437,-1.674012
284,1399437,-2.5019598
715,1399437,3.8891623
270,1399437,-0.3091076
708,1399437,3.1627846
189,1399437,-0.031493008
945,1399437,0.45048863
785,1399437,-3.534528
109,1399437,-3.5658848
420,1399437,4.421117
254,1399437,0.049895942
375,1399437,-0.19074231
886,1399437,-4.1255608
763,1399437,0.68785816
577,1399437,3.3692942
587,1399437,-4.366172
736,1399437,-0.72503
151,1399437,-3.4059432
548,1399437,1.5586543
830,1399437,0.82907796
251,1399437,1.9326959
834,1399437,-1.9424071
265,1399437,-4.4756093
485,1399437,-1.0459111
130,1399437,-2.826557
622,1399437,1.6716361
453,1399437,-1.0415041
898,1399437,-4.161835
970,1399437,3.2682295
433,1399437,-3.4223027
771,1399437,3.9157224
328,1399437,-3.266333
869,1399437,3.4280233
337,1399437,-1.0701206
280,1399437,-4.5528374
712,1399437,2.6866248
681,1399437,-4.118803
233,1399437,4.9279757
828,1399437,-0.9304771
275,1399437,-3.9795666
204,1399437,2.4052677
916,1399437,-1.2148712
229,1399437,0.1712197
619,1399437,0.8057365
598,1399437,-0.7122174
262,1559168,-4.894238
193,1559168,-0.049309433
630,1559168,-4.314951
679,1559168,2.7218864
775,133105710,3.9719155
456,133105710,-0.077019334
461,133105710,2.4218976
835,2092398,-4.4260902
81,2092398,0.5266124
60,2092398,-4.977295
92,2092398,2.7219944
237,2092398,-1.0143933
674,2092398,-2.244938
254,2092398,-4.7600675
56,2092398,1.3617897
538,2092398,-4.1590652
758,2092398,-4.76173
139,2092398,-0.2921787
480,2092398,-1.9929144
581,2092398,2.9974365
247,2092398,1.4047784
218,2092398,-2.200735
44,2092398,-2.0001616
673,2092398,4.4119086
610,2092398,3.1748443
907,2092398,-1.385408
662,2092398,4.4647765
650,2092398,0.66768855
701,2092398,-2.6136122
951,2092398,1.5799588
449,2092398,3.4010286
802,2092398,-2.2518053
897,2092398,-4.7706532
545,2092398,3.446806
877,2092398,-1.9664615
450,2092398,-0.948976
159,2092398,-1.4997095
845,2092398,4.2989764
326,2092398,-3.6640854
411,2092398,-4.0911574
215,2092398,-3.5438251
921,2092398,4.7113686
463,2092398,-3.207934
669,2092398,-1.4084492
667,2092398,-3.4920893
934,2092398,-0.1991123
335,2092398,-1.9936943
238,2092398,0.03720194
462,2092398,4.369075
489,2092398,4.4698977
536,2092398,-4.375591
738,2092398,4.351542
212,2092398,-3.7470202
885,2092398,3.5116534
293,2092398,-1.6265917
767,2092398,-2.330854
372,2092398,-0.091937184
65,2092398,1.7354107
924,2092398,-0.65166146
660,129469886,2.595465
487,129469886,3.3585057
576,129469886,3.9271185
822,129469886,2.548221
253,129469886,1.5409722
361,129469886,-2.6642733
446,129469886,3.783618
456,129469886,2.2172685
870,129469886,-2.2345634
382,129469886,-3.4400444
625,129469886,-4.637376
143,4128502,-4.33271
339,4128502,-1.8744111
810,4128502,-4.163181
222,4128502,1.6982446
455,4128502,-1.9747245
85,4128502,4.80279
724,4128502,4.0774384
663,4128502,-3.241672
528,4128502,4.2943096
809,4128502,4.573995
952,4128502,3.999821
234,4128502,1.652292
453,4128502,2.420742
426,4128502,-1.4723334
853,4128502,1.4262602
684,4128502,-2.6643372
225,4128502,-1.2267816
341,4128502,-3.739818
485,4128502,-2.128564
549,4128502,-1.9647727
916,428979,-1.8121161
267,428979,-2.4262128
207,428979,-0.21299452
806,428979,4.5964837
726,428979,4.222988
7,428979,1.9232061
549,428979,4.0938263
562,428979,-2.6286416
280,428979,1.6339797
144,428979,-3.0151045
627,428979,-3.138453
196,428979,-1.0871077
192,428979,0.2981311
265,428979,-1.507602
351,428979,-4.413832
775,428979,-1.9621897
906,428979,3.0583234
323,428979,2.297578
720,428979,-2.5527408
676,428979,0.8347297
616,428979,4.975012
2,428979,4.2644033
662,428979,0.62791437
974,428979,1.0683379
747,428979,-0.3097859
822,428979,3.369451
697,428979,4.6862135
230,428979,4.742974
121,428979,-0.89569956
333,428979,4.4873295
242,428979,-1.0889306
527,428979,-3.8307428
303,428979,1.332083
134,428979,2.30409
942,428979,-2.3712072
601,428979,-0.37801027
255,428979,-4.5750103
24,428979,-2.1578379
755,428979,-1.6881897
744,428979,3.9969754
709,428979,-1.9886351
692,428979,-1.6816268
524,428979,0.62145174
584,428979,-2.7739897
169,428979,-1.8328208
126,428979,0.61245203
949,428979,-1.2446382
66,428979,-3.2369912
253,428979,-2.019203
695,428979,-3.9504147
922,428979,-2.2999916
829,428979,-1.1195099
214,428979,-0.26874334
271,428979,-3.817994
855,428979,3.8062904
638,428979,2.2895017
170,428979,1.3451648
879,428979,-4.679889
177,428979,2.2918859
850,428979,-3.682562
208,428979,2.2418246
718,428979,3.740071
578,428979,2.696405
628,428979,2.5175266
896,428979,-4.322425
185,428979,-0.72861195
876,428979,-0.12919843
929,428979,-2.800585
959,428979,-0.37801504
733,4139554,3.5131907
550,4139554,2.007816
258,4139554,-4.4502745
65,4139554,1.4670807
945,4139554,0.30719757
748,4139554,-3.4982877
628,4139554,2.8775313
926,4139554,-1.1064345
85,4139554,-3.7919383
127,4139554,4.1109457
806,4139554,-1.2494228
446,4139554,-1.5539744
133,4139554,-4.008512
268,4139554,1.3925614
447,4139554,2.6904943
541,4139554,-0.18740594
5,4139554,0.6385079
820,4139554,-2.594801
847,4139554,4.075957
417,4139554,2.1252127
934,4139554,-4.233105
126,4139554,0.4006371
182,4139554,3.483664
112,4139554,-4.255111
173,4139554,-3.2806227
249,4139554,-4.349762
758,4139554,-4.753769
100,4139554,3.9582834
827,4139554,3.4949706
152,4139554,1.3346153
885,4139554,2.9920912
287,4139554,2.314285
144,4139554,2.880475
695,4139554,2.9691412
300,4139554,-3.2748816
678,133495802,-1.6611705
320,133495802,-2.187722
562,133495802,-4.1822577
208,133495802,1.3778844
626,133495802,3.4584508
425,133495802,-3.9404716
752,133495802,-4.4665728
599,133495802,-0.25089175
661,133495802,0.96817225
549,133495802,-3.4763746
106,133495802,-0.5706957
167,133495802,4.7320333
270,133495802,-2.2499108
173,133495802,1.4042163
440,133495802,1.9583821
617,133495802,3.113413
830,133495802,3.3048396
289,133495802,0.8609989
43,133495802,-3.6462417
170,133495802,-1.4715388
17,133495802,3.3460975
514,133495802,-3.7172768
30,133495802,1.9871595
323,133495802,0.36759943
629,133495802,0.13174236
931,133495802,2.267728
745,133495802,-2.4971485
388,133495802,-2.9752955
471,133495802,4.1108856
376,133495802,0.14123112
133,133495802,1.3141674
325,133495802,3.9436364
438,133495802,4.0780106
959,133495802,4.5745573
275,133495802,4.91355
201,133495802,-0.34401447
82,133495802,0.83848685
326,133495802,2.8714757
686,133495802,1.5942309
250,133495802,-2.5586805
780,133495802,-0.5296311
575,133495802,-4.5819592
474,133495802,-2.3811615
32,133495802,-1.6232262
28,133495802,-0.25096983
384,133495802,-2.2193267
578,133495802,4.896695
360,133495802,-3.370423
969,133495802,-2.3913696
838,133495802,1.149715
83,133495802,-3.7185144
451,133495802,-3.313921
682,133495802,1.8380651
298,133495802,1.6408974
156,133495802,0.8053005
770,133495802,1.2188437
213,133495802,3.893972
657,133495802,1.90994
875,133495802,1.4207163
600,133495802,0.14722615
736,133495802,-1.3895297
727,133495802,1.6836017
136,133495802,-3.2857468
635,133495802,1.4447639
273,133495802,-3.6416388
220,133495802,4.934379
95,133495802,4.138777
756,133495802,-1.1870378
249,133495802,-0.73100597
820,133495802,3.3882132
711,133495802,-0.7643059
567,133495802,3.5464623
401,133495802,2.0219042
916,133495802,-4.1306124
214,133495802,0.72727203
60,133495802,-2.978414
74,133495802,0.48770994
460,133495802,-0.73441535
964,133495802,4.3142347
261,133495802,0.27717084
67,133495802,1.2196481
946,133495802,-0.46245903
255,133495802,1.8358237
915,133495802,-4.274733
146,133495802,1.4632454
35,133495802,2.6117394
889,133495802,2.265864
258,133495802,2.433631
876,133495802,3.0878563
819,133495802,-1.2842572
534,133495802,0.10270506
698,133495802,2.097805
793,133059128,-2.674284
895,133059128,1.5122908
911,133059128,-4.016622
287,133059128,3.0868318
29,133059128,0.8438039
107,133059128,1.1593479
349,133059128,2.2781348
222,133059128,-3.3513806
669,133059128,-3.5615277
845,133059128,-4.171271
8,133059128,2.9608784
965,133059128,-0.16661048
716,133059128,-4.371089
897,133059128,1.0443101
830,133059128,3.7074347
976,133059128,0.254398
749,133059128,-2.227468
781,133059128,4.540225
921,133059128,3.0062234
354,133059128,2.1317756
862,133059128,2.8049114
345,133059128,0.31308502
44,133059128,-0.3105542
272,133059128,0.119766295
772,133059128,1.1602428
872,307355,0.4556939
489,307355,0.07662773
574,307355,0.9197748
16,307355,2.5369809
14,307355,2.5716743
986,307355,3.0273292
764,307355,-1.4020252
238,307355,3.7654924
125,307355,-4.5583777
360,307355,-3.5620146
405,307355,-1.267814
481,307355,-1.5490192
708,307355,-0.8587757
870,307355,2.023614
989,307355,-4.423887
383,307355,1.7724848
329,307355,-2.9845023
361,307355,4.0281973
149,307355,3.863872
334,307355,-1.1333432
328,307355,0.06385952
772,307355,-3.4318373
307,307355,4.8082914
710,307355,-2.6601431
564,307355,0.5099043
554,307355,-3.6592278
363,307355,-0.12743115
761,307355,-3.9483633
506,307355,-0.9069285
259,307355,-1.5770903
885,307355,4.409212
660,122417513,0.22973448
144,122417513,-1.0844743
110,122417513,-0.88278234
136,122417513,-2.7763345
104,122417513,-2.6035879
492,122417513,2.0236955
633,122417513,-0.5000618
679,122417513,2.186396
973,122417513,0.2749309
802,122417513,2.4244916
818,122417513,-0.47736377
311,122417513,0.26352942
778,122417513,4.756562
639,122417513,1.5070325
615,122417513,4.2438006
926,122417513,1.5756857
71,122417513,-2.6933446
915,122417513,4.110263
730,122417513,4.131831
906,122417513,-2.2170858
908,122417513,3.216804
231,122417513,2.0925865
145,122417513,3.6635423
922,122417513,1.6804967
826,122417513,4.435415
894,122417513,-0.8950424
124,122417513,-4.0920186
949,4099,-0.033401847
199,4099,-0.3122005
756,4099,2.9191754
766,4099,-2.073813
18,4099,-3.5966432
931,4099,-0.48963755
518,4099,3.9017854
352,4099,-2.6765096
323,4099,-4.594249
888,4099,3.1159723
167,4099,-4.140782
824,3089562,1.5554299
935,3089562,1.7913547
970,3089562,1.2520814
76,3089562,1.2742803
340,3089562,-1.0384002
919,3089562,0.21996886
7,3089562,-2.7649226
749,3089562,-3.6335943
57,3089562,2.038219
472,3089562,-4.234914
806,3089562,3.1743405
826,3089562,-1.1776898
894,3089562,-1.1482837
897,3089562,-2.2749772
347,3089562,2.3900378
284,3089562,-3.625076
255,3089562,1.2137938
398,3089562,3.337778
74,3089562,2.8699043
439,3089562,-3.7444053
436,3089562,0.06535113
559,3089562,4.2768917
268,3089562,-0.92700005
263,3089562,-1.7791905
510,3089562,0.19266218
476,3089562,-1.4489806
753,3089562,-0.8297846
927,3089562,2.5104194
596,3089562,-2.3104892
465,3089562,2.5927052
355,3089562,4.6123714
114,3089562,1.1895249
921,3089562,1.1001116
161,3089562,1.9494182
489,3089562,-3.9124174
77,3089562,-0.6692943
5,3089562,3.2548082
31,3089562,1.8685299
215,3089562,-2.4584877
136,3089562,-1.8216205
50,3089562,1.9207269
39,3089562,-4.260946
356,3089562,0.36493868
307,3089562,-4.852436
315,3089562,-2.875129
401,3089562,2.999027
325,3089562,4.1400485
283,3089562,-3.746482
16,3089562,-0.8063096
180,3089562,-1.2499824
463,3089562,-3.105843
661,3089562,-0.98443806
287,3089562,-0.7769218
820,3089562,-3.792509
97,3089562,-1.1173207
963,3089562,-3.093095
494,3089562,-1.1938026
677,3089562,-3.8171458
261,3089562,-4.436161
229,3089562,-3.9736578
885,3089562,2.8194637
978,3089562,2.8898704
834,3089562,-1.6709473
179,3089562,3.434335
784,3089562,-1.8716815
657,3089562,-3.4567924
118,96890,-0.7450193
482,96890,0.7817602
977,96890,-0.04461527
965,96890,-3.32264
406,96890,-2.9815693
757,96890,0.6773022
312,96890,-1.5506401
79,96890,3.4392228
616,96890,-0.311265
354,96890,-4.533201
749,96890,-4.7511287
641,96890,0.023331642
449,96890,-3.2946155
86,96890,-1.1457553
509,96890,1.7150176
639,96890,2.684649
899,96890,0.28056622
631,96890,-4.877411
692,96890,-4.945107
703,96890,-3.6519334
868,96890,2.238922
363,96890,1.3670931
785,96890,4.1942124
532,96890,1.6548413
582,96890,1.3072443
326,96890,1.2496212
640,96890,-2.4852347
636,96890,4.5451584
120,96890,0.036192834
215,96890,-1.8906977
592,96890,-0.42339474
898,96890,-1.7814529
964,96890,1.8830651
9,96890,-1.083344
894,96890,0.78006715
84,96890,1.4583147
677,96890,-3.3040836
409,96890,-3.82192
954,96890,-1.4484832
754,96890,1.8772137
545,96890,-1.8640862
107,96890,-2.5040655
564,96890,2.9965296
210,96890,-2.8995705
854,96890,1.6967291
637,96890,0.026346445
392,133940386,0.3983009
90,133940386,2.4264522
791,133940386,-0.6101954
554,133940386,-4.3260803
262,133940386,-2.5532541
562,133940386,-4.72789
879,133940386,-1.8389986
781,133940386,0.86242497
758,133940386,3.4065487
738,133940386,-3.9362402
888,133940386,1.7461246
